Species,TotalMiss
Tylosema_dayae_USNMENT01322132 ,79.1761000
Orthogonalys_pulchella_USNMENT01322215 ,5.9749975
Abia_lonicerae_USNMENT01322220 ,17.0858352
Thrinax_dubitatus_USNMENT01322221 ,13.7119795
Paracharactus_rudis_USNMENT01322222 ,12.3314303
Pachynematus_corniger_USNMENT01322228 ,15.8332513
Phaenoserphus_sp_USNMENT00764821 ,32.3875381
Helorus_ruficornis_USNMENT0653897 ,12.4249434
Aphidius_sp4_USNMENT01322235 ,35.4513239
Neocremnops_virginiensis_USNMENT01322238 ,40.4518161
Parahormius_sp1_USNMENT01322243 ,84.8090363
unknowngenus_sp_USNMENT01339662 ,32.2300423
Platygaster_sp_USNMENT01335833 ,21.3431440
Tamarixia_radiata_USNMENT01339650 ,20.2480559
Leptocybe_invasa_USNMENT01339654 ,18.8847327
Afroserphus_masneri_USNMENT00896672 ,13.7439709
Rileya_grisselli_USNMENT01339595 ,10.7983069
Macrorileya_nsp_USNMENT01339600 ,7.2251206
Leptopilina_japonica_USNMENT01339619 ,24.3134167
Orussus_terminalis_USNMENT01339620 ,9.7204449
Hexacharis_flavipes_USNMENT01339633 ,53.4304558
Kleidotoma_sp1_USNMENT01339641 ,48.5579289
Sirex_noctilio_USNMENT01339665 ,6.5090068
Taeniogonalos_gundlachii_USNMENT01339670 ,13.7661187
Gasteruption_tarsatorum_USNMENT01339671 ,44.7288119
Erythmelus_sp2_USNMENT01339651 ,61.1502116
Anagrus_sp_USNMENT01322527 ,42.1695049
Cnecomymar_sp_USNMENT01322528 ,77.2763067
Ophelimus_sp_USNMENT01322529 ,58.0249040
Aphanomerus_sp_USNMENT01109890 ,20.3341864
Aceroteta_sp_USNMENT01197068 ,26.7644453
Brachygaster_BRV003_PSUC_FEM188507 ,40.1122158
Dendrocerus_acrossopteryx_UCFC0028895 ,17.3811399
Asobara_sp1_USNMENT01322533 ,79.0924304
Dapsilarthra_spA_USNMENT01322536 ,63.8891623
Lysiphlebus_sp1_USNMENT01322546 ,54.2302392
Pauesia_sp1_USNMENT01322547 ,32.7394429
Coeloides_scolytivorus_USNMENT01322554 ,16.2343735
Glyptomorpha_pectoralis_USNMENT01322556 ,39.0417364
Capitonius_chontalensis_USNMENT01322558 ,33.2931391
Perilitus_rutilus_USNMENT01322571 ,19.2760114
Oligoneurus_sp1_USNMENT01322580 ,19.8026381
Cedria_paradoxa_USNMENT01322582 ,11.3938380
Aulosaphoides_sp1_USNMENT01322583 ,9.5161925
Pholetesor_sp1_USNMENT01322588 ,25.1796437
Doryctobracon_crawfordi_USNMENT01322594 ,29.4689438
Acrisis_sp1_USNMENT01322601 ,33.8886701
Cantharoctonus_sp1_USNMENT01322602 ,28.6568560
Histeromerus_sp1_USNMENT01322604 ,40.0949897
Monoctonus_sp1_USNMENT01322621 ,20.7377695
Trioxys_sp1_USNMENT01322622 ,32.8969387
Neothlipsis_cincta_USNMENT01322251 ,54.4812482
Barycnemis_sp_BS_UCE_Ich489 ,20.7451521
Barylypa_sp_BS_UCE_Ich478 ,8.6253568
Basalys_sp_USNMENT01322288 ,59.7253667
Belyta_sp_USNMENT01322343 ,52.0105325
Binodoxys_sp1_USNMENT01322506 ,67.8610099
Binodoxys_sp2_USNMENT01322507 ,48.0952850
Bruchophagus_squamea_USNMENT01322377 ,60.4390196
Brachycyrtus_ornatus_BS_UCE_Ich187 ,76.8505758
Buathra_laborator_BS_UCE_Ich019 ,7.0725465
Callihormius_bifasciatus_USNMENT01322486 ,14.6569544
Cathilaria_opuntiae_USNMENT01322360 ,61.3200118
Cardiochiles_sp1_USNMENT01322431 ,27.2910720
Calliephialtes_ferrugineous_BS_UCE_Ich375 ,53.2065164
Campoletis_sonorensis_BS_UCE_Ich188 ,23.2921547
Casinaria_sp_BS_UCE_Ich436 ,49.7416084
Cerceris_hatuey_EX444 ,28.4796732
Cestrus_arcuatus_BS_UCE_Ich003 ,9.7573580
Chorebus_KPBS_sp7_USNMENT01322422 ,18.9856285
Charops_sp_BS_UCE_Ich455 ,36.8712472
Chirotica_sp_BS_UCE_Ich476 ,54.6190570
Chlorocryptus_purpuratus_BS_UCE_Ich020 ,14.4920760
Cidaphus_sp_BS_UCE_Ich385 ,43.2793582
Clasis_n_sp_BS_UCE_Ich189 ,21.9042229
Clatha_sp_BS_UCE_Ich461 ,26.7250714
Clypeadon_haigi_BND819 ,5.0767792
Cotesia_diacrisiae_USNMENT01322494 ,19.6820553
Coelocentrus_rufus_BS_UCE_Ich379 ,41.1753125
Collyria_coxator_BS_UCE_Ich384 ,59.2873314
Cryptophion_inaequalipes_BS_UCE_Ich445 ,42.5583227
Cryptopimpla_quadrilineata_jocosa_BS_UCE_Ich343 ,18.0234275
Crytea_albitrochnaterata_BS_UCE_Ich228 ,3.8315779
Cylloceria_melancholica_BS_UCE_Ich381 ,70.4596909
Cymodusa_distincta_BS_UCE_Ich466 ,21.3652919
Deleboea_sp_BS_UCE_Ich186 ,58.2266955
Diolcogaster_sp3_USNMENT01322449 ,22.7999803
Diapria_conica_USNMENT01322287 ,32.8600256
Diacritus_muliebris_BS_UCE_Ich311 ,6.0069889
Dicamptus_sp_BS_UCE_Ich454 ,25.7382616
Digonocryptus_narratorius_BS_UCE_Ich072 ,10.4833153
Diplazon_laetatorius_BS_UCE_Ich322 ,50.2977655
Dolichomitus_sp_BS_UCE_Ich308 ,8.3177478
Dusona_sp_BS_UCE_Ich410 ,58.7139482
Earinus_sp1_USNMENT01322461 ,29.4960134
Echthromorpha_agrestoria_BS_UCE_Ich335 ,37.9811005
Echthrus_reluctator_BS_UCE_Ich117 ,6.5434590
Encarsia_sp1_USNMENT01231206 ,33.3841914
Endasys_sp_BS_UCE_Ich131 ,61.1526725
Enicospilus_sp_BS_UCE_Ich570 ,32.8304951
Enizemum_sp_BS_UCE_Ich481 ,23.3462939
Epimicta_griffithsi_USNMENT01322426 ,15.8652426
Ephedrus_sp45_USNMENT01322429 ,12.4963087
Ephialtes_sp_BS_UCE_Ich584 ,21.8303967
Erigorgus_sp_BS_UCE_Ich465 ,16.6133478
Erythrodolius_sp_BS_UCE_Ich397 ,57.8280343
Ethelurgus_nigriventris_BS_UCE_Ich165 ,44.3030810
Eurytoma_n_sp_guadeloupe_USNMENT01322395 ,34.2258096
Euceros_sp_BS_UCE_Ich191 ,77.4879417
Meniscomorpha_sp_BS_UCE_Ich318 ,31.3490501
Euplectrus_sp_EX492 ,17.7576533
Eusterinx_oligomera_BS_UCE_Ich348 ,15.5970076
Eutanygaster_sp_BS_UCE_Ich412 ,50.1501132
Excavarus_annulipes_BS_UCE_Ich382 ,25.6816616
Exochus_izbus_BS_UCE_Ich391 ,45.2209863
Formica_moki_T765 ,9.3267054
Bootanomyia_stigmatizans_GDEL03057_101 ,15.4296683
Gatesina_arcuagaster_USNMENT01322373 ,64.5880500
Gavrana_sp_BS_UCE_Ich203 ,16.1433212
Gelis_sp_BS_UCE_Ich134 ,56.2284674
Glyptapanteles_sp1_USNMENT01322478 ,15.4124422
Glypta_sp_BS_UCE_Ich304 ,22.5981888
Gnypetomorpha_sp_BS_UCE_Ich166 ,14.4994586
Grotea_sp_BS_UCE_Ich367 ,19.5786987
Heimbrella_sp_USNMENT01322371 ,49.9753913
Heclites_sp_BS_UCE_Ich324 ,7.3801555
Hedycryptus_rufiopetiolatus_BS_UCE_Ich023 ,10.3602717
Heteropelma_datanae_BS_UCE_Ich479 ,24.7268432
Holocynips_hartmani_USNMENT01322321 ,75.1156610
Homaloceraphron_macrophthalmus_PSUC_FEM17848 ,48.0632936
Hoplitalysia_slossonae_USNMENT01322466 ,49.9187912
Homotropus_sp_BS_UCE_Ich482 ,22.1183187
Hybrizon_rileyi_BS_UCE_Ich316 ,16.6674870
Ichneumon_bucculentus_BS_UCE_Ich233 ,7.9117039
Oobius_primorskyensis_USNMENT01119387 ,24.6850084
Zaommoencyrtus_sp1_USNMENT01231139 ,32.0553204
Ooencyrtus_sp1_USNMENT01231161 ,38.6504577
Coccobius_sp1_USNMENT01231205 ,18.7420022
Aphelinus_sp1_USNMENT01231209 ,20.9444827
Coccophagus_sp1_USNMENT01231210 ,50.3100699
Otitesella_ako_JRAS02384_398 ,11.7358992
Anidarnes_nsp_JRAS06087_389 ,33.0002953
Stilbula_cynipiformis_JRAS06279_199 ,25.8293139
Josephiella_microcarpae_JRAS06552_189 ,42.5337139
Erotolepsia_sp01_JRAS07552_589 ,28.6519342
Mirufens_longicauda_JRAS07597_501 ,30.1456836
Eucharis_adscendens_JRAS07609_189 ,34.4817403
Asaphes_vulgaris_JRAS07609_389 ,28.3787774
Pseudoligosita_gracilior_JRAS07625_489 ,42.7847229
Aperilampus_sp_JRAS07798_101 ,53.8168127
Tetracampe_sp_JRAS07821_101 ,15.8283296
Euderus_sp_JRAS07829_189 ,17.8806969
Khamul_erwini_USNMENT01322370 ,46.7713358
Klutiana_sp_BS_UCE_Ich388 ,61.8244906
Labena_grallator_BS_UCE_Ich192 ,10.4168717
Lanugo_schlingeri_BS_UCE_Ich015 ,6.2432326
Leptopbatopsis_sp_BS_UCE_Ich462 ,27.9259770
Linycus_exhortator_BS_UCE_Ich213 ,7.7345211
Liojoppa_aff_centralis_BS_UCE_Ich296 ,13.3330052
Lissopimpla_sp_BS_UCE_Ich448 ,17.7305837
Lysaphidus_sp1_USNMENT01322495 ,28.9029432
Lycorina_fici_BS_UCE_Ich400 ,44.0028546
Macrorileya_oecanthi_USNMENT01322367 ,48.7301900
Macrojoppa_bogotensis_BS_UCE_Ich263 ,31.6837287
Mansa_sp_BS_UCE_Ich105 ,12.1444040
Megarhyssa_atrata_BS_UCE_Ich310 ,12.6857958
Megastylus_sp_BS_UCE_Ich475 ,25.7653312
Melalophacharops_sp_BS_UCE_Ich449 ,14.4699281
Mesochorus_sp_BS_UCE_Ich334B ,52.6651245
Mesoleptidea_sp_BS_UCE_Ich487 ,26.6561669
Messatoporus_discoidalis_BS_UCE_Ich087 ,7.2005119
Metapolybia_cingulata_HPG10 ,10.9877941
Metopius_sp_BS_UCE_Ich333B ,21.9411359
Microgaster_sp1_USNMENT01322451 ,18.8478197
Microcharops_sp_BS_UCE_Ich406 ,27.8201595
Microleptes_sp_BS_UCE_Ich196 ,78.9004823
Mnioes_sp_BS_UCE_Ich500 ,21.3923615
Monomachus_sp_USNMENT01322359 ,31.6099025
Myrtopsen_mimosae_USNMENT01322134 ,81.7083374
Neorileya_flavipes_USNMENT01322369 ,49.3626341
Neorhacodes_brevicauda_BS_UCE_Ich441 ,90.0925288
Neotheronia_sp_BS_UCE_Ich317 ,81.5803721
Neoxorides_caryae_BS_UCE_Ich376 ,15.9021557
Nesolinoceras_laluzbrillante_BS_UCE_Ich009 ,14.1746235
Netelia_sp_BS_UCE_Ich199 ,15.2278768
Bolivar_ornaticornis_USNMENT01322438 ,12.9835614
Notiospathius_terminalis_USNMENT01322437 ,40.8012600
Oedemopsis_sp_BS_UCE_Ich352 ,27.2959937
Ophion_sp_BS_UCE_Ich571 ,26.6537061
Orthostigma_sp1_USNMENT01322428 ,35.2076976
Orgilus_sp4_USNMENT01322453 ,21.1019785
Orthocentrus_sp_BS_UCE_Ich306 ,7.9559996
Oxytorus_sp_BS_UCE_Ich366 ,60.0969584
Paroligoneurus_sp1_USNMENT01322443 ,29.0112216
Pachysomoides_fulvus_BS_UCE_Ich078 ,7.4859730
Pediaspis_aceris_USNMENT01339590 ,53.0957771
Philolema_latrodecti_USNMENT01322374 ,37.6390393
Phanerotoma_sp1_USNMENT01322469 ,42.6862880
Phaeogenes_sp_BS_UCE_Ich212 ,7.6410080
Phobocampe_clisiocampae_BS_UCE_Ich344 ,7.7591298
Phygadeuon_sp_BS_UCE_Ich140 ,73.1518850
Phytodietus_pleuralis_BS_UCE_Ich315 ,14.8119894
Pimpla_aequalis_BS_UCE_Ich198 ,13.6184664
Platymystax_sp_BS_UCE_Ich107 ,8.7139482
Pleolophus_basizonus_BS_UCE_Ich113 ,21.6753617
Podogaster_cf_BS_UCE_Ich421 ,57.7714342
Polyblastus_sp_BS_UCE_Ich488 ,12.4520130
Hidryta_fusiventris_C0492 ,12.8580569
Pristomerus_sp_BS_UCE_Ich413 ,59.6515405
Proclitus_fulvicornis_BS_UCE_Ich355 ,53.6174820
Pseudognaptodon_sp1_USNMENT01322474 ,54.5747613
Pygocryptus_erugatus_BS_UCE_Ich139 ,10.5054631
Rhyssela_nitida_BS_UCE_Ich378 ,31.0192932
Rophites_algirus_BND972 ,5.7609017
Rothneyia_sp_BS_UCE_Ich458 ,10.0206713
Sapyga_sp_EX466 ,13.0696919
Scutimica_sp_USNMENT01322133 ,55.6919972
Schenkia_sp_BS_UCE_Ich110 ,9.9246973
Scolomus_clypeatus_BS_UCE_Ich328 ,34.6367753
Setanta_sp_BS_UCE_Ich267 ,54.8134659
Skiapus_coalescens_BS_UCE_Ich463 ,16.3992519
Spathius_laflammei_USNMENT01322434 ,8.0618171
Spilomicrus_sp_USNMENT01322337 ,75.6570529
Spliopteron_occiputale_BS_UCE_Ich313 ,10.7589330
Stenarella_insidiator_BS_UCE_Ich059 ,6.7575549
Stenichneumon_culpator_BS_UCE_Ich238 ,7.3998425
Stenomacrus_sp_BS_UCE_Ich499 ,10.9754897
Stilbops_vetulus_BS_UCE_Ich423 ,65.4001378
Synopeas_sp_USNMENT01223783 ,30.2465794
Tamaulipeca_nsp_BS_UCE_Ich185 ,16.3032779
Tenuipetiolus_ruber_USNMENT01322382 ,45.1939167
Therion_sp_BS_UCE_Ich403 ,41.8126784
Theronia_sp_BS_UCE_Ich435 ,15.9661384
Thyreodon_sp_BS_UCE_Ich383 ,68.9118023
Toxoneuron_viator_USNMENT01322468 ,21.4907963
Trichopria_sp_USNMENT01322335 ,27.8447682
Trathala_n_sp_BS_UCE_Ich408 ,45.3366473
Trematopygodes_rufipectus_BS_UCE_Ich345 ,16.7831479
Trematopygus_sp_BS_UCE_Ich468 ,58.8616006
Trichomma_cf_BS_UCE_Ich452 ,28.7552909
Triclistus_crassus_BS_UCE_Ich334B ,14.6692588
Trieces_sp_BS_UCE_Ich392 ,41.7683827
Trogomorpha_trogiformis_BS_UCE_Ich205 ,69.4630377
Trychosis_exulans_BS_UCE_Ich097 ,8.4457132
Utetes_sp1_USNMENT01322452 ,45.8337435
Venturia_sp_BS_UCE_Ich450 ,12.2059258
Vipio_sp1_USNMENT01322501 ,15.1491289
Vulgichneumon_sp_BS_UCE_Ich207 ,4.4787873
Xanthocampoplex_sp_BS_UCE_Ich460 ,22.8688847
Xorides_sp_BS_UCE_Ich309 ,4.9217443
Zaglyptus_varipes_BS_UCE_Ich349 ,13.9211537
Aedes_albopictus_GCA_001444175 ,91.4041736
Agrilus_planipennis_GCA_000699045 ,85.9730288
Blattella_germanica_GCA_000762945 ,71.1979526
Homalodisca_vitripennis_GCA_000696855 ,80.3253273
Papilio_glauca_GCA_000931545 ,90.0260852
Pediculus_humanus_corporis_GCA_000006295 ,86.9056994
